id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
S,SUL,2008-06-05,8900.10420833
SE,SUDESTE,2008-06-05,32412.51000000
N,NORTE,2008-06-06,3684.56916667
NE,NORDESTE,2008-06-06,7601.88083333
S,SUL,2008-06-06,8927.40212500
SE,SUDESTE,2008-06-06,32762.72791667
N,NORTE,2008-06-07,3541.18375000
NE,NORDESTE,2008-06-07,7208.83750000
S,SUL,2008-06-07,7725.07858333
SE,SUDESTE,2008-06-07,30529.34125000
N,NORTE,2008-06-08,3466.92291667
NE,NORDESTE,2008-06-08,6695.22541667
S,SUL,2008-06-08,6397.30287500
SE,SUDESTE,2008-06-08,27380.12041667
N,NORTE,2008-06-09,3689.94708333
NE,NORDESTE,2008-06-09,7439.26166667
S,SUL,2008-06-09,8588.43233333
SE,SUDESTE,2008-06-09,32264.30000000
N,NORTE,2008-06-10,3694.41041667
NE,NORDESTE,2008-06-10,7573.21083333
S,SUL,2008-06-10,8646.82112500
SE,SUDESTE,2008-06-10,33136.88166667
N,NORTE,2008-06-11,3722.94750000
NE,NORDESTE,2008-06-11,7602.61541667
S,SUL,2008-06-11,8767.71525000
SE,SUDESTE,2008-06-11,32996.30416667
N,NORTE,2008-06-12,3714.54416667
NE,NORDESTE,2008-06-12,7621.24458333
S,SUL,2008-06-12,8902.33687500
SE,SUDESTE,2008-06-12,33231.65375000
N,NORTE,2008-06-13,3658.31250000
NE,NORDESTE,2008-06-13,7536.05666667
S,SUL,2008-06-13,8831.50204167
SE,SUDESTE,2008-06-13,33023.01791667
N,NORTE,2008-06-14,3556.38625000
NE,NORDESTE,2008-06-14,7205.60958333
S,SUL,2008-06-14,7818.26120833
SE,SUDESTE,2008-06-14,30780.27041667
N,NORTE,2008-06-15,3494.56583333
NE,NORDESTE,2008-06-15,6650.48833333
S,SUL,2008-06-15,6330.16537500
SE,SUDESTE,2008-06-15,27539.72833333
N,NORTE,2008-06-16,3699.71041667
NE,NORDESTE,2008-06-16,7400.27750000
S,SUL,2008-06-16,8453.26279167
SE,SUDESTE,2008-06-16,31545.30250000
N,NORTE,2008-06-17,3745.50250000
NE,NORDESTE,2008-06-17,7413.65666667
S,SUL,2008-06-17,8808.30850000
SE,SUDESTE,2008-06-17,32013.85541667
N,NORTE,2008-06-18,3706.94708333
NE,NORDESTE,2008-06-18,7481.53041667
S,SUL,2008-06-18,8855.48370833
SE,SUDESTE,2008-06-18,32656.43083333
N,NORTE,2008-06-19,3666.49625000
NE,NORDESTE,2008-06-19,7462.27458333
S,SUL,2008-06-19,8948.82800000
SE,SUDESTE,2008-06-19,32566.89791667
N,NORTE,2008-06-20,3698.14125000
NE,NORDESTE,2008-06-20,7498.67208333
S,SUL,2008-06-20,8998.05941667
SE,SUDESTE,2008-06-20,33002.57625000
N,NORTE,2008-06-21,3575.43875000
NE,NORDESTE,2008-06-21,7138.74333333
S,SUL,2008-06-21,7829.35591667
SE,SUDESTE,2008-06-21,30897.95750000
N,NORTE,2008-06-22,3425.90875000
NE,NORDESTE,2008-06-22,6474.39833333
S,SUL,2008-06-22,6454.80629167
SE,SUDESTE,2008-06-22,27142.14750000
N,NORTE,2008-06-23,3636.93833333
NE,NORDESTE,2008-06-23,6920.75750000
S,SUL,2008-06-23,8710.49300000
SE,SUDESTE,2008-06-23,31565.04750000
N,NORTE,2008-06-24,3720.55083333
NE,NORDESTE,2008-06-24,6671.79500000
S,SUL,2008-06-24,9022.11120833
SE,SUDESTE,2008-06-24,32280.57500000
N,NORTE,2008-06-25,3694.22833333
NE,NORDESTE,2008-06-25,7303.95166667
S,SUL,2008-06-25,8992.96562500
SE,SUDESTE,2008-06-25,32424.38208333
N,NORTE,2008-06-26,3705.79291667
NE,NORDESTE,2008-06-26,7322.34750000
S,SUL,2008-06-26,9100.81016667
SE,SUDESTE,2008-06-26,32410.27208333
N,NORTE,2008-06-27,3715.77875000
NE,NORDESTE,2008-06-27,7308.62250000
S,SUL,2008-06-27,8921.17700000
SE,SUDESTE,2008-06-27,32280.88291667
N,NORTE,2008-06-28,3587.97541667
NE,NORDESTE,2008-06-28,7024.09916667
S,SUL,2008-06-28,7703.41545833
SE,SUDESTE,2008-06-28,30163.02708333
N,NORTE,2008-06-29,3440.93958333
NE,NORDESTE,2008-06-29,6441.15000000
S,SUL,2008-06-29,6338.14250000
SE,SUDESTE,2008-06-29,27106.63125000
N,NORTE,2008-06-30,3691.92583333
NE,NORDESTE,2008-06-30,7196.86041667
S,SUL,2008-06-30,8407.95304167
SE,SUDESTE,2008-06-30,31765.35208333
N,NORTE,2008-07-01,3691.31708333
NE,NORDESTE,2008-07-01,7371.06750000
S,SUL,2008-07-01,8692.93620833
SE,SUDESTE,2008-07-01,32401.92833333
N,NORTE,2008-07-02,3661.44208333
NE,NORDESTE,2008-07-02,7142.50958333
S,SUL,2008-07-02,8829.47683333
SE,SUDESTE,2008-07-02,32773.37958333
N,NORTE,2008-07-03,3646.36875000
NE,NORDESTE,2008-07-03,7401.95000000
S,SUL,2008-07-03,8910.60850000
SE,SUDESTE,2008-07-03,32771.89375000
N,NORTE,2008-07-04,3638.45875000
NE,NORDESTE,2008-07-04,7399.95666667
S,SUL,2008-07-04,8791.91150000
SE,SUDESTE,2008-07-04,32484.96791667
N,NORTE,2008-07-05,3533.12458333
NE,NORDESTE,2008-07-05,7080.69166667
S,SUL,2008-07-05,7636.61083333
SE,SUDESTE,2008-07-05,29622.12083333
N,NORTE,2008-07-06,3428.53916667
NE,NORDESTE,2008-07-06,6513.83291667
S,SUL,2008-07-06,6290.66787500
SE,SUDESTE,2008-07-06,26663.99125000
N,NORTE,2008-07-07,3666.86125000
NE,NORDESTE,2008-07-07,7194.45625000
S,SUL,2008-07-07,8487.43966667
SE,SUDESTE,2008-07-07,31480.24250000
N,NORTE,2008-07-08,3700.86208333
NE,NORDESTE,2008-07-08,7274.64000000
S,SUL,2008-07-08,8874.05362500
SE,SUDESTE,2008-07-08,32144.29291667
N,NORTE,2008-07-09,3709.42333333
NE,NORDESTE,2008-07-09,7341.11250000
S,SUL,2008-07-09,8872.86945833
SE,SUDESTE,2008-07-09,30552.85541667
N,NORTE,2008-07-10,3687.30583333
NE,NORDESTE,2008-07-10,7428.51333333
S,SUL,2008-07-10,8866.25408333
SE,SUDESTE,2008-07-10,31898.25125000
N,NORTE,2008-07-11,3673.62458333
NE,NORDESTE,2008-07-11,7445.11000000
S,SUL,2008-07-11,8892.24891667
SE,SUDESTE,2008-07-11,32120.54791667
N,NORTE,2008-07-12,3601.96291667
NE,NORDESTE,2008-07-12,7054.34250000
S,SUL,2008-07-12,7733.55195833
SE,SUDESTE,2008-07-12,29850.93208333
N,NORTE,2008-07-13,3464.48791667
NE,NORDESTE,2008-07-13,6338.52708333
S,SUL,2008-07-13,6397.73116667
SE,SUDESTE,2008-07-13,26659.40458333
N,NORTE,2008-07-14,3596.39416667
NE,NORDESTE,2008-07-14,7073.76666667
S,SUL,2008-07-14,8556.81308333
SE,SUDESTE,2008-07-14,31220.27916667
N,NORTE,2008-07-15,3677.37625000
NE,NORDESTE,2008-07-15,7238.46208333
S,SUL,2008-07-15,8863.08558333
SE,SUDESTE,2008-07-15,31992.33333333
N,NORTE,2008-07-16,3637.58208333
NE,NORDESTE,2008-07-16,7193.84833333
S,SUL,2008-07-16,8852.07100000
SE,SUDESTE,2008-07-16,32142.48166667
N,NORTE,2008-07-17,3606.57791667
NE,NORDESTE,2008-07-17,7278.11083333
S,SUL,2008-07-17,8916.97045833
SE,SUDESTE,2008-07-17,32215.43250000
N,NORTE,2008-07-18,3574.55041667
NE,NORDESTE,2008-07-18,7422.76958333
S,SUL,2008-07-18,8961.86937500
SE,SUDESTE,2008-07-18,32463.95500000
N,NORTE,2008-07-19,3478.73500000
NE,NORDESTE,2008-07-19,7051.99333333
S,SUL,2008-07-19,7771.82125000
SE,SUDESTE,2008-07-19,30113.65958333
N,NORTE,2008-07-20,3371.52875000
NE,NORDESTE,2008-07-20,6270.92125000
S,SUL,2008-07-20,6498.96016667
SE,SUDESTE,2008-07-20,26995.83041667
N,NORTE,2008-07-21,3712.01041667
NE,NORDESTE,2008-07-21,7119.16250000
S,SUL,2008-07-21,8669.42416667
SE,SUDESTE,2008-07-21,31901.67291667
N,NORTE,2008-07-22,3742.84250000
NE,NORDESTE,2008-07-22,7363.89333333
S,SUL,2008-07-22,8859.30025000
SE,SUDESTE,2008-07-22,33051.21166667
N,NORTE,2008-07-23,3694.63166667
NE,NORDESTE,2008-07-23,7319.31166667
S,SUL,2008-07-23,8901.15125000
SE,SUDESTE,2008-07-23,33198.95166667
N,NORTE,2008-07-24,3695.30583333
NE,NORDESTE,2008-07-24,7406.51041667
S,SUL,2008-07-24,8880.93208333
SE,SUDESTE,2008-07-24,33085.10958333
N,NORTE,2008-07-25,3757.69166667
NE,NORDESTE,2008-07-25,7407.77541667
S,SUL,2008-07-25,8662.79316667
SE,SUDESTE,2008-07-25,33133.45458333
N,NORTE,2008-07-26,3619.77291667
NE,NORDESTE,2008-07-26,7114.09625000
S,SUL,2008-07-26,7632.93766667
SE,SUDESTE,2008-07-26,30370.74041667
N,NORTE,2008-07-27,3439.48000000
NE,NORDESTE,2008-07-27,6489.65666667
S,SUL,2008-07-27,6414.90112500
SE,SUDESTE,2008-07-27,27099.63416667
N,NORTE,2008-07-28,3618.39333333
NE,NORDESTE,2008-07-28,7150.26625000
S,SUL,2008-07-28,8715.54004167
SE,SUDESTE,2008-07-28,32085.90500000
N,NORTE,2008-07-29,3645.03833333
NE,NORDESTE,2008-07-29,7271.50625000
S,SUL,2008-07-29,9107.89045833
SE,SUDESTE,2008-07-29,32860.70000000
N,NORTE,2008-07-30,3678.21875000
NE,NORDESTE,2008-07-30,7406.45833333
S,SUL,2008-07-30,9073.58804167
SE,SUDESTE,2008-07-30,32951.27125000
N,NORTE,2008-07-31,3710.55583333
NE,NORDESTE,2008-07-31,7421.33583333
S,SUL,2008-07-31,8971.59850000
SE,SUDESTE,2008-07-31,33102.99041667
N,NORTE,2008-08-01,3674.43750000
NE,NORDESTE,2008-08-01,7412.83708333
S,SUL,2008-08-01,8905.42291667
SE,SUDESTE,2008-08-01,33428.57833333
N,NORTE,2008-08-02,3611.84750000
NE,NORDESTE,2008-08-02,7057.30291667
S,SUL,2008-08-02,7716.02383333
SE,SUDESTE,2008-08-02,31144.93708333
N,NORTE,2008-08-03,3462.47208333
NE,NORDESTE,2008-08-03,6524.65791667
S,SUL,2008-08-03,6340.90958333
SE,SUDESTE,2008-08-03,27730.31000000
N,NORTE,2008-08-04,3721.60083333
NE,NORDESTE,2008-08-04,7405.24375000
S,SUL,2008-08-04,8422.05637500
SE,SUDESTE,2008-08-04,32113.18125000
N,NORTE,2008-08-05,3781.57291667
NE,NORDESTE,2008-08-05,7494.91916667
S,SUL,2008-08-05,8819.31337500
SE,SUDESTE,2008-08-05,32946.16250000
N,NORTE,2008-08-06,3776.14916667
NE,NORDESTE,2008-08-06,7467.56708333
S,SUL,2008-08-06,8914.28195833
SE,SUDESTE,2008-08-06,33506.77500000
N,NORTE,2008-08-07,3797.31541667
NE,NORDESTE,2008-08-07,7496.89625000
S,SUL,2008-08-07,8999.74425000
SE,SUDESTE,2008-08-07,33859.34458333
N,NORTE,2008-08-08,3820.75625000
NE,NORDESTE,2008-08-08,7451.47375000
S,SUL,2008-08-08,8958.31591667
SE,SUDESTE,2008-08-08,33783.19666667
N,NORTE,2008-08-09,3694.85625000
NE,NORDESTE,2008-08-09,7157.11750000
S,SUL,2008-08-09,7813.02183333
SE,SUDESTE,2008-08-09,31268.13750000
N,NORTE,2008-08-10,3500.94083333
NE,NORDESTE,2008-08-10,6614.41458333
S,SUL,2008-08-10,6301.18408333
SE,SUDESTE,2008-08-10,27394.63000000
N,NORTE,2008-08-11,3721.55625000
NE,NORDESTE,2008-08-11,7422.58208333
S,SUL,2008-08-11,8542.80837500
SE,SUDESTE,2008-08-11,32285.87500000
N,NORTE,2008-08-12,3761.44250000
NE,NORDESTE,2008-08-12,7645.47666667
S,SUL,2008-08-12,8890.44870833
SE,SUDESTE,2008-08-12,33832.77541667
N,NORTE,2008-08-13,3749.11666667
NE,NORDESTE,2008-08-13,7640.32166667
S,SUL,2008-08-13,8829.30408333
SE,SUDESTE,2008-08-13,34015.56416667
N,NORTE,2008-08-14,3740.09375000
NE,NORDESTE,2008-08-14,7667.69625000
S,SUL,2008-08-14,8854.72208333
SE,SUDESTE,2008-08-14,33998.25791667
N,NORTE,2008-08-15,3617.93541667
NE,NORDESTE,2008-08-15,7629.78625000
S,SUL,2008-08-15,8814.20541667
SE,SUDESTE,2008-08-15,33581.12958333
N,NORTE,2008-08-16,3639.81208333
NE,NORDESTE,2008-08-16,7359.78416667
S,SUL,2008-08-16,7714.88958333
SE,SUDESTE,2008-08-16,31500.74166667
N,NORTE,2008-08-17,3528.65416667
NE,NORDESTE,2008-08-17,6734.35000000
S,SUL,2008-08-17,6426.92583333
SE,SUDESTE,2008-08-17,28394.26750000
N,NORTE,2008-08-18,3743.46416667
NE,NORDESTE,2008-08-18,7462.92250000
S,SUL,2008-08-18,8602.54941667
SE,SUDESTE,2008-08-18,33519.15291667
N,NORTE,2008-08-19,3723.11833333
NE,NORDESTE,2008-08-19,7612.41416667
S,SUL,2008-08-19,8958.70504167
SE,SUDESTE,2008-08-19,34410.04583333
N,NORTE,2008-08-20,3782.57916667
NE,NORDESTE,2008-08-20,7633.70583333
S,SUL,2008-08-20,9008.00208333
SE,SUDESTE,2008-08-20,34184.26125000
N,NORTE,2008-08-21,3775.16250000
NE,NORDESTE,2008-08-21,7724.53541667
S,SUL,2008-08-21,8996.12750000
SE,SUDESTE,2008-08-21,34484.76083333
N,NORTE,2008-08-22,3755.18791667
NE,NORDESTE,2008-08-22,7727.12375000
S,SUL,2008-08-22,8774.70333333
SE,SUDESTE,2008-08-22,34488.13958333
N,NORTE,2008-08-23,3664.64333333
NE,NORDESTE,2008-08-23,7295.15041667
S,SUL,2008-08-23,7597.39354167
SE,SUDESTE,2008-08-23,31755.38833333
N,NORTE,2008-08-24,3545.32708333
NE,NORDESTE,2008-08-24,6661.91375000
S,SUL,2008-08-24,6374.32866667
SE,SUDESTE,2008-08-24,28144.22583333
N,NORTE,2008-08-25,3757.98500000
NE,NORDESTE,2008-08-25,7455.01083333
S,SUL,2008-08-25,8557.49454167
SE,SUDESTE,2008-08-25,32923.07541667
N,NORTE,2008-08-26,3764.37000000
NE,NORDESTE,2008-08-26,7594.93083333
S,SUL,2008-08-26,8900.28625000
SE,SUDESTE,2008-08-26,33909.59500000
N,NORTE,2008-08-27,3749.06166667
NE,NORDESTE,2008-08-27,7589.27416667
S,SUL,2008-08-27,8960.39237500
SE,SUDESTE,2008-08-27,33824.72458333
N,NORTE,2008-08-28,3738.76416667
NE,NORDESTE,2008-08-28,7701.73375000
S,SUL,2008-08-28,8957.00629167
SE,SUDESTE,2008-08-28,33813.22958333
N,NORTE,2008-08-29,3744.68250000
NE,NORDESTE,2008-08-29,7739.04958333
S,SUL,2008-08-29,8655.15854167
SE,SUDESTE,2008-08-29,33940.76500000
N,NORTE,2008-08-30,3639.36541667
NE,NORDESTE,2008-08-30,7420.30041667
S,SUL,2008-08-30,7553.22187500
SE,SUDESTE,2008-08-30,30784.40041667
N,NORTE,2008-08-31,3516.92166667
NE,NORDESTE,2008-08-31,6777.42750000
S,SUL,2008-08-31,6266.44625000
SE,SUDESTE,2008-08-31,26965.28750000
N,NORTE,2008-09-01,3724.36500000
NE,NORDESTE,2008-09-01,7584.43000000
S,SUL,2008-09-01,8419.05500000
SE,SUDESTE,2008-09-01,31869.93458333
N,NORTE,2008-09-02,3743.37333333
NE,NORDESTE,2008-09-02,7659.22500000
S,SUL,2008-09-02,8865.56208333
SE,SUDESTE,2008-09-02,33192.28833333
N,NORTE,2008-09-03,3716.19500000
NE,NORDESTE,2008-09-03,7740.52750000
S,SUL,2008-09-03,9122.29791667
SE,SUDESTE,2008-09-03,33672.36000000
N,NORTE,2008-09-04,3692.62958333
NE,NORDESTE,2008-09-04,7721.42958333
S,SUL,2008-09-04,9027.80041667
SE,SUDESTE,2008-09-04,34316.65791667
N,NORTE,2008-09-05,3726.91125000
NE,NORDESTE,2008-09-05,7744.55750000
S,SUL,2008-09-05,9047.38541667
SE,SUDESTE,2008-09-05,34520.86416667
N,NORTE,2008-09-06,3641.09000000
NE,NORDESTE,2008-09-06,7391.37125000
S,SUL,2008-09-06,7560.43833333
SE,SUDESTE,2008-09-06,31574.49000000
N,NORTE,2008-09-07,3510.70750000
NE,NORDESTE,2008-09-07,6742.72375000
S,SUL,2008-09-07,6022.50166667
SE,SUDESTE,2008-09-07,27962.44000000
N,NORTE,2008-09-08,3654.95791667
NE,NORDESTE,2008-09-08,7624.56250000
S,SUL,2008-09-08,8149.75958333
SE,SUDESTE,2008-09-08,32744.17208333
N,NORTE,2008-09-09,3770.38708333
NE,NORDESTE,2008-09-09,7755.54250000
S,SUL,2008-09-09,8716.69875000
SE,SUDESTE,2008-09-09,33784.07833333
N,NORTE,2008-09-10,3843.07791667
NE,NORDESTE,2008-09-10,7833.67625000
S,SUL,2008-09-10,8932.96958333
SE,SUDESTE,2008-09-10,34430.67500000
N,NORTE,2008-09-11,3807.91416667
NE,NORDESTE,2008-09-11,7872.57625000
S,SUL,2008-09-11,9084.82500000
SE,SUDESTE,2008-09-11,35092.77500000
N,NORTE,2008-09-12,3799.16750000
NE,NORDESTE,2008-09-12,7902.58041667
S,SUL,2008-09-12,8931.50708333
SE,SUDESTE,2008-09-12,35308.58291667
N,NORTE,2008-09-13,3681.04625000
NE,NORDESTE,2008-09-13,7492.81541667
S,SUL,2008-09-13,7622.58250000
SE,SUDESTE,2008-09-13,31992.15000000
N,NORTE,2008-09-14,3585.95333333
NE,NORDESTE,2008-09-14,6807.14625000
S,SUL,2008-09-14,6146.74666667
SE,SUDESTE,2008-09-14,28151.09541667
N,NORTE,2008-09-15,3810.31791667
NE,NORDESTE,2008-09-15,7713.41458333
S,SUL,2008-09-15,8321.76375000
SE,SUDESTE,2008-09-15,32574.79791667
N,NORTE,2008-09-16,3804.70541667
NE,NORDESTE,2008-09-16,7845.48708333
S,SUL,2008-09-16,8703.63083333
SE,SUDESTE,2008-09-16,32913.11791667
N,NORTE,2008-09-17,3808.10541667
NE,NORDESTE,2008-09-17,7944.96416667
S,SUL,2008-09-17,8751.13125000
SE,SUDESTE,2008-09-17,32680.97416667
N,NORTE,2008-09-18,3807.63666667
NE,NORDESTE,2008-09-18,8000.08625000
S,SUL,2008-09-18,8699.59458333
SE,SUDESTE,2008-09-18,32592.26958333
N,NORTE,2008-09-19,3820.37416667
NE,NORDESTE,2008-09-19,7962.15416667
S,SUL,2008-09-19,8668.84666667
SE,SUDESTE,2008-09-19,32554.77875000
N,NORTE,2008-09-20,3683.71708333
NE,NORDESTE,2008-09-20,7598.14000000
S,SUL,2008-09-20,7480.10708333
SE,SUDESTE,2008-09-20,30570.26625000
N,NORTE,2008-09-21,3552.28416667
NE,NORDESTE,2008-09-21,6885.30333333
S,SUL,2008-09-21,6168.62125000
SE,SUDESTE,2008-09-21,27245.42083333
N,NORTE,2008-09-22,3776.05875000
NE,NORDESTE,2008-09-22,7816.04416667
S,SUL,2008-09-22,8356.21416667
SE,SUDESTE,2008-09-22,31276.59625000
N,NORTE,2008-09-23,3819.88125000
NE,NORDESTE,2008-09-23,8013.52083333
S,SUL,2008-09-23,8685.52666667
SE,SUDESTE,2008-09-23,32099.73583333
N,NORTE,2008-09-24,3792.22666667
NE,NORDESTE,2008-09-24,8018.10291667
S,SUL,2008-09-24,8727.56916667
SE,SUDESTE,2008-09-24,32523.34250000
N,NORTE,2008-09-25,3772.38083333
NE,NORDESTE,2008-09-25,7954.22875000
S,SUL,2008-09-25,8759.58666667
SE,SUDESTE,2008-09-25,32875.76458333
N,NORTE,2008-09-26,3812.40750000
NE,NORDESTE,2008-09-26,7872.99708333
S,SUL,2008-09-26,8791.92291667
SE,SUDESTE,2008-09-26,32783.50416667
N,NORTE,2008-09-27,3760.58250000
NE,NORDESTE,2008-09-27,7472.07916667
S,SUL,2008-09-27,7700.24166667
SE,SUDESTE,2008-09-27,29996.42958333
N,NORTE,2008-09-28,3613.83833333
NE,NORDESTE,2008-09-28,6894.79875000
S,SUL,2008-09-28,6390.30541667
SE,SUDESTE,2008-09-28,26750.85625000
N,NORTE,2008-09-29,3847.53916667
NE,NORDESTE,2008-09-29,7878.36416667
S,SUL,2008-09-29,8531.36208333
SE,SUDESTE,2008-09-29,31638.31583333
N,NORTE,2008-09-30,3864.94666667
NE,NORDESTE,2008-09-30,8098.75750000
S,SUL,2008-09-30,8800.78250000
SE,SUDESTE,2008-09-30,32930.45333333
N,NORTE,2008-10-01,3794.22875000
NE,NORDESTE,2008-10-01,8000.22625000
S,SUL,2008-10-01,8933.56958333
SE,SUDESTE,2008-10-01,33706.56833333
N,NORTE,2008-10-02,3767.55208333
NE,NORDESTE,2008-10-02,7930.56416667
S,SUL,2008-10-02,8805.21958333
SE,SUDESTE,2008-10-02,33232.37916667
N,NORTE,2008-10-03,3827.96375000
NE,NORDESTE,2008-10-03,7997.89583333
S,SUL,2008-10-03,8818.63208333
SE,SUDESTE,2008-10-03,33935.66333333
N,NORTE,2008-10-04,3674.78750000
NE,NORDESTE,2008-10-04,7570.63458333
S,SUL,2008-10-04,7668.16625000
SE,SUDESTE,2008-10-04,31590.78750000
N,NORTE,2008-10-05,3499.48791667
NE,NORDESTE,2008-10-05,6721.11416667
S,SUL,2008-10-05,5995.94208333
SE,SUDESTE,2008-10-05,27363.36583333
N,NORTE,2008-10-06,3743.96333333
NE,NORDESTE,2008-10-06,7739.16875000
S,SUL,2008-10-06,8257.95291667
SE,SUDESTE,2008-10-06,32398.96916667
N,NORTE,2008-10-07,3768.44987500
NE,NORDESTE,2008-10-07,7885.79062500
S,SUL,2008-10-07,8578.11916667
SE,SUDESTE,2008-10-07,33312.91200000
N,NORTE,2008-10-08,3782.15458333
NE,NORDESTE,2008-10-08,7896.98958333
S,SUL,2008-10-08,8667.05583333
SE,SUDESTE,2008-10-08,33060.31000000
N,NORTE,2008-10-09,3760.01083333
NE,NORDESTE,2008-10-09,7921.18166667
S,SUL,2008-10-09,8697.06125000
SE,SUDESTE,2008-10-09,32601.60500000
N,NORTE,2008-10-10,3764.39875000
NE,NORDESTE,2008-10-10,7856.15916667
S,SUL,2008-10-10,8715.33375000
SE,SUDESTE,2008-10-10,32799.15333333
N,NORTE,2008-10-11,3595.82458333
NE,NORDESTE,2008-10-11,7493.96916667
S,SUL,2008-10-11,7666.83083333
SE,SUDESTE,2008-10-11,30716.59500000
N,NORTE,2008-10-12,3498.71833333
NE,NORDESTE,2008-10-12,6697.59208333
S,SUL,2008-10-12,6320.08750000
SE,SUDESTE,2008-10-12,27207.80375000
N,NORTE,2008-10-13,3776.09000000
NE,NORDESTE,2008-10-13,7741.91875000
S,SUL,2008-10-13,8782.51208333
SE,SUDESTE,2008-10-13,33422.59208333
N,NORTE,2008-10-14,3862.66375000
NE,NORDESTE,2008-10-14,7916.10750000
S,SUL,2008-10-14,9093.73083333
SE,SUDESTE,2008-10-14,35182.35208333
N,NORTE,2008-10-15,3835.11333333
NE,NORDESTE,2008-10-15,7965.04666667
S,SUL,2008-10-15,9076.11291667
SE,SUDESTE,2008-10-15,35821.22791667
N,NORTE,2008-10-16,3884.32708333
NE,NORDESTE,2008-10-16,8106.05916667
S,SUL,2008-10-16,8944.29416667
SE,SUDESTE,2008-10-16,35905.64458333
N,NORTE,2008-10-17,3865.31291667
NE,NORDESTE,2008-10-17,8155.23541667
S,SUL,2008-10-17,8752.18750000
SE,SUDESTE,2008-10-17,35529.64291667
N,NORTE,2008-10-18,3739.52250000
NE,NORDESTE,2008-10-18,7744.08708333
S,SUL,2008-10-18,7551.27416667
SE,SUDESTE,2008-10-18,31945.64833333
N,NORTE,2008-10-19,3428.47208333
NE,NORDESTE,2008-10-19,6707.51875000
S,SUL,2008-10-19,5961.76083333
SE,SUDESTE,2008-10-19,26866.58458333
N,NORTE,2008-10-20,3793.02208333
NE,NORDESTE,2008-10-20,7823.71625000
S,SUL,2008-10-20,8482.88625000
SE,SUDESTE,2008-10-20,32117.88833333
N,NORTE,2008-10-21,3868.76208333
NE,NORDESTE,2008-10-21,8138.27916667
S,SUL,2008-10-21,9014.57416667
SE,SUDESTE,2008-10-21,33052.79458333
N,NORTE,2008-10-22,3857.68458333
NE,NORDESTE,2008-10-22,8111.44875000
S,SUL,2008-10-22,9040.59291667
SE,SUDESTE,2008-10-22,33685.83958333
N,NORTE,2008-10-23,3817.19250000
NE,NORDESTE,2008-10-23,8122.83625000
S,SUL,2008-10-23,9085.53583333
SE,SUDESTE,2008-10-23,34472.04041667
N,NORTE,2008-10-24,3805.71666667
NE,NORDESTE,2008-10-24,8062.60583333
S,SUL,2008-10-24,9088.63083333
SE,SUDESTE,2008-10-24,35074.66708333
N,NORTE,2008-10-25,3675.17916667
NE,NORDESTE,2008-10-25,7682.09416667
S,SUL,2008-10-25,7954.95916667
SE,SUDESTE,2008-10-25,32338.61583333
N,NORTE,2008-10-26,3547.57333333
NE,NORDESTE,2008-10-26,7028.27125000
S,SUL,2008-10-26,6568.51458333
SE,SUDESTE,2008-10-26,29238.98416667
N,NORTE,2008-10-27,3744.55500000
NE,NORDESTE,2008-10-27,7925.24083333
S,SUL,2008-10-27,8700.91875000
SE,SUDESTE,2008-10-27,35060.06000000
N,NORTE,2008-10-28,3758.67875000
NE,NORDESTE,2008-10-28,8315.69125000
S,SUL,2008-10-28,8907.33458333
SE,SUDESTE,2008-10-28,35190.08083333
N,NORTE,2008-10-29,3766.04916667
NE,NORDESTE,2008-10-29,8318.21333333
S,SUL,2008-10-29,8912.26958333
SE,SUDESTE,2008-10-29,35025.43791667
N,NORTE,2008-10-30,3788.29375000
NE,NORDESTE,2008-10-30,8232.97750000
S,SUL,2008-10-30,8664.11458333
SE,SUDESTE,2008-10-30,34491.37166667
N,NORTE,2008-10-31,3792.11208333
NE,NORDESTE,2008-10-31,8178.50708333
S,SUL,2008-10-31,8633.80333333
SE,SUDESTE,2008-10-31,34000.19625000
N,NORTE,2008-11-01,3670.00000000
NE,NORDESTE,2008-11-01,7736.31958333
S,SUL,2008-11-01,7484.95291667
SE,SUDESTE,2008-11-01,30437.96333333
N,NORTE,2008-11-02,3540.38166667
NE,NORDESTE,2008-11-02,7035.62458333
S,SUL,2008-11-02,6208.16125000
SE,SUDESTE,2008-11-02,27393.64333333
N,NORTE,2008-11-03,3759.62333333
NE,NORDESTE,2008-11-03,8058.47541667
S,SUL,2008-11-03,8465.75500000
SE,SUDESTE,2008-11-03,33132.75000000
N,NORTE,2008-11-04,3780.22250000
NE,NORDESTE,2008-11-04,8260.69375000
S,SUL,2008-11-04,8937.39125000
SE,SUDESTE,2008-11-04,34050.95041667
N,NORTE,2008-11-05,3712.08791667
NE,NORDESTE,2008-11-05,8342.36291667
S,SUL,2008-11-05,9199.70583333
SE,SUDESTE,2008-11-05,34148.55750000
N,NORTE,2008-11-06,3689.18875000
NE,NORDESTE,2008-11-06,8314.69833333
S,SUL,2008-11-06,9010.34833333
SE,SUDESTE,2008-11-06,33925.75791667
N,NORTE,2008-11-07,3704.46958333
NE,NORDESTE,2008-11-07,8339.30916667
S,SUL,2008-11-07,8917.58666667
SE,SUDESTE,2008-11-07,33424.91875000
N,NORTE,2008-11-08,3608.34291667
NE,NORDESTE,2008-11-08,7848.46875000
S,SUL,2008-11-08,7798.80375000
SE,SUDESTE,2008-11-08,30596.24250000
N,NORTE,2008-11-09,3524.44416667
